hash_id,case,comment_anon,emojis,themes_a,themes_b,themes_rev,disagreement,kappa_rev_a,kappa_rev_b,theme_C1_a,theme_C2_a,theme_C3_a,theme_C4_a,theme_C5_a,theme_NA_a,character_a,tone_a,confidence_a,theme_C1_b,theme_C2_b,theme_C3_b,theme_C4_b,theme_C5_b,theme_NA_b,character_b,tone_b,confidence_b,theme_C1_rev,theme_C2_rev,theme_C3_rev,theme_C4_rev,theme_C5_rev,theme_NA_rev,character_rev,tone_rev,confidence_rev,theme_C1_h,theme_C2_h,theme_C3_h,theme_C4_h,theme_C5_h,theme_NA_h,character_h,tone_h,human_notes,reviewed_by,reviewed_at,classification_source,needs_human_review
BRUNO_MARS_5997,Bruno_Mars,Bruninho You promised you would come back🇧🇷❤️🔥,🇧🇷 ❤️ 🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6001,Bruno_Mars,Que sdds ❤️🇧🇷🔥,🇧🇷 ❤️ 🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6002,Bruno_Mars,Lindooooo🔥❤️,🔥 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6003,Bruno_Mars,200 milhões ❤️❤️🇧🇷🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6007,Bruno_Mars,Come back Bruninho ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6008,Bruno_Mars,O negócio é cobrar no X. Bruninho parece q só ver o q postam lá p ele.,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6015,Bruno_Mars,Hora de voltar Bruninho 🇧🇷💚💛,🇧🇷 💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6016,Bruno_Mars,💥💥💥🇧🇷💚💛💙🤍💥💥💥 Brunaummmm pawww!!!,🇧🇷 💥 💛 🤍 💙 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6017,Bruno_Mars,come back here 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6018,Bruno_Mars,Sdds 💚💛,💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6024,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6037,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6038,Bruno_Mars,Aff saudade 🇧🇷💚,🇧🇷 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6043,Bruno_Mars,Aqui é o Brasil!!!!🇧🇷 🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6044,Bruno_Mars,Saudade amor,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6045,Bruno_Mars,200 mi 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6046,Bruno_Mars,Volta 😭,😭,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6047,Bruno_Mars,Te amo meu lindo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6048,Bruno_Mars,É O BRASIL COM SAUDADES DO NOSSO BRUNINHO 💚💛,💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6049,Bruno_Mars,"AQUI É O BRASIL, PORRAAAAA 🇧🇷🇧🇷🇧🇷🇧🇷",🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6050,Bruno_Mars,"TE AMO, NENÉM 💚💛 VOLTE LOGO",💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6051,Bruno_Mars,Te amo Brunooooo ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6055,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6056,Bruno_Mars,Foi muito incrível!! E já estou ensaiando meus passos de dança para a The Romantic Tour 😏😏,😏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6057,Bruno_Mars,💃❤️🌹,❤️ 💃 🌹,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6060,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6074,Bruno_Mars,Arranjamos !! 💚🇧🇷,🇧🇷 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6075,Bruno_Mars,Valeu bonde !! 💚🇧🇷❤️,🇧🇷 💚 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6077,Bruno_Mars,@user ????,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6078,Bruno_Mars,@user Dê sinal de vida!!! Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6084,Bruno_Mars,Mais brasileiro q muitos brasileiros😍🇧🇷,😍 🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6085,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6087,Bruno_Mars,Lindoooooooooooo😍💛💚🔥🇧🇷,😍 🔥 🇧🇷 💛 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6089,Bruno_Mars,"Bom dia, Seu Lindo, kd vc? @user Bruninho 😍",😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6115,Bruno_Mars,It means everything 😁🙈👏👏👏keep pushing other One soon👏👏👏,😁 👏 🙈,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6125,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6139,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6144,Bruno_Mars,"Até que enfim os 2 milhões vieram, agora faltar bater 1k de comentários 💛💚",💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6211,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6214,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6219,Bruno_Mars,Bruninho pertence ao Brasil 💚💛🩵🤍❤️,🩵 💛 🤍 ❤️ 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6221,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6241,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6245,Bruno_Mars,Até hoje 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6248,Bruno_Mars,Sensacional 💚🇧🇷,🇧🇷 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6250,Bruno_Mars,O cara tem mais vibe de brasileiro do que muitos brasileiros ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6254,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6268,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6270,Bruno_Mars,Já está na hora de voltar…❤️❤️❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6271,Bruno_Mars,Era pra está fixado😍😍😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6335,Bruno_Mars,Bruninho 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6336,Bruno_Mars,O Brasil conquistou mais 2 milhões de visualizações!!!!💛💚🇧🇷,🇧🇷 💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6337,Bruno_Mars,Fantástico ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6340,Bruno_Mars,200 milhões de visualizações 👏👏👏👏👏🇧🇷🇧🇷💚💛,🇧🇷 👏 💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6341,Bruno_Mars,"Hooligans nunca desiste,o bonde do Brunão continua a todo vapor 🙏",🙏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6342,Bruno_Mars,Tudoooo 🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6343,Bruno_Mars,Oi sumido 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6346,Bruno_Mars,Mais de 200 milhões de visualizações,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6349,Bruno_Mars,Amoooo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6352,Bruno_Mars,Bruninhooooo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6354,Bruno_Mars,Volta brunooooooo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6355,Bruno_Mars,"200 milhões, festa no Brasil.. 🇧🇷 ❤️",🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6360,Bruno_Mars,200M 🔥 Brasil é diferenciado mesmo ne? 🇧🇷,🔥 🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6362,Bruno_Mars,🇧🇷 Festaaaaaa noooo BRAAAASIIIIIIIL PORRAAAAAA!🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6366,Bruno_Mars,📍,📍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6381,Bruno_Mars,Amoooooi💚💛,💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6382,Bruno_Mars,Esse vídeo é top demais! 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6390,Bruno_Mars,Quando volta!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6391,Bruno_Mars,Bora 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6392,Bruno_Mars,O melhor 💚,💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6393,Bruno_Mars,"A mesma energia do pai dele, MJ 💚🇧🇷",🇧🇷 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6397,Bruno_Mars,"O 🇧🇷 te amaaaaaa, você é o nosso Bruno Marcio, estamos aguardando sua visita agora em 2026 ❤️❤️❤️❤️",🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6441,Bruno_Mars,Te amo!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6445,Bruno_Mars,200Mi 🇧🇷❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6448,Bruno_Mars,Volta logooooo❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
BRUNO_MARS_6454,Bruno_Mars,Oxente ! 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0024,CR7,Você é fera CR7 Deus abençoe grandemente sua família e sua vida tê concedendo muita saúde desejo que vc faça 100 gols pelo campeonato local. Deus abençoe torço por você meu querido continue sendo um exemplo.👏👏,👏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0025,CR7,🇮🇷🙏🌹#theperamesedsavior #theperamesedsavior #theperamesedsavior #theperamesedsavior #theperamesedsavior,🙏 🌹 🇮🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0028,CR7,VAAAMOOOOSSS CRISTIANOOOOOOOOOOOOOOOOOOOOOOOOOOO,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0037,CR7,⠀⠀⠀⠀⠀⠀⠀⠀⣀⣴⣶⣿⣿⣿⣷⣶⣤⣄⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⣴⣿⣿⡿⠿⠿⠿⠿⢿⣿⣿⣟⣦⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢀⣾⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠙⣿⣿⡆⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⠏⣀⣀⣀⠀⠀⠀⢀⡀⠀⠸⣿⣿⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⣿⣿⡎⣴⠶⠿⠇⠀⠠⠿⠯⢭⣱⣿⣿⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢀⢹⡏⠀⠀⠀⠀⢀⡀⠀⠀⠀⠈⠀⢹⡇⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⣼⢹⣷⡀⠀⠀⠀⠋⠉⠙⠃⠀⠀⠀⣼⡟⡇⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠈⠟⣿⠁⠀⠀⠠⢒⡈⢑⡢⠀⠀⠀⣿⡶⠁⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⢸⣧⡀⡀⠀⠀⠉⠉⠁⠀⢀⣤⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣦⣤⣠⣤⣤⣾⣿⣿⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⡟⠙⢿⣿⡿⠿⠿⠿⠿⠋⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⢧⣀⠀⠀⡀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⣠⣼⠇⠀⠀⠀⠉⠳⠋⠀⠀⠀⠀⣿⢄⠀⠀⠀⠀⠀ ⠀⠀⠀⢀⣔⠜⠀⠛⢷⣤⡀⠀⠀⠀⠀⠀⠀⣠⠴⠋⠐⢬⡂⢄⠀⠀ ⢠⣔⠾⠚⠁⠀⠀⠀⠀⠈⠉⠙⠒⠒⠒⠊⠁⠀⠀⠀⠀⠀⠈⠑⠬⣐ ⠈⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀🇮🇳🫂🇵🇹 ⢠⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤ ⢸⣿⠀⣿⣿⣷⠰⠶⣾⠏⣴⡦⢿⡇⠶⢶⣿⢈⠻⡇⢸⠀⣶⣄⢹⣿ ⢸⣿⡀⠛⠛⣷⠘⣛⢻⣦⣙⣋⣸⡇⢛⡛⣿⢸⣷⣌⣸⡀⢛⣃⣼⣿,🇵🇹 🫂 🇮🇳,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0042,CR7,Belo ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0046,CR7,"muy humilde bicho :,(",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0047,CR7,Two legend🙌 one fame #pele#CR7❤️❤️,🙌 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0048,CR7,🥹,🥹,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0053,CR7,Cr7,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0054,CR7,me come seu gostoso 🤤,🤤,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0057,CR7,lindos,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0058,CR7,perfeitos,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0059,CR7,duas lendas,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0060,CR7,Nunca sera esquecido,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0061,CR7,Dois mitos 👏👏👏,👏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0067,CR7,🙏🏻🙏🏻🙏🏻,🙏🏻,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0069,CR7,hii,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0071,CR7,خدا رحمتش کنه روحش شاد😢💔,💔 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0073,CR7,Legend,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0074,CR7,💔🖤,💔 🖤,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0077,CR7,Grande mi cr7❤️❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_0078,CR7,Ronaldo Goat🔥,🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
