hash_id,case,comment_anon,emojis_list,hashtags_list,language,is_brazilian,comment_length,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,classification_source,rule_id,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,human_reviewed
BRUNO_MARS_4346,Bruno_Mars,"Hey, Mr DJ.@user venha fazer a festa no Brasil!🇧🇷💛💚","['🇧🇷', '💚', '💛']",[],pt,True,56,False,False,False,True,True,False,0.85,Afetivo,0.85,Positivo,0.85,llm_agreed,,True,False,,,False
BRUNO_MARS_4347,Bruno_Mars,😍😍😍😍,['😍'],[],,False,4,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4348,Bruno_Mars,te amo bruno kkkkkk,[],[],no,True,19,False,False,False,True,False,False,0.93,Afetivo,0.97,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_4349,Bruno_Mars,Ele é perfeitooooo🇧🇷🇧🇷🇧🇷💚,"['🇧🇷', '💚']",[],pt,True,25,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4350,Bruno_Mars,🇧🇷,['🇧🇷'],[],,True,2,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4351,Bruno_Mars,😂🇧🇷,"['🇧🇷', '😂']",[],,True,3,False,False,False,False,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4352,Bruno_Mars,🌹💚🇧🇷❤️,"['🇧🇷', '💚', '❤️', '🌹']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4353,Bruno_Mars,🇧🇷💚,"['🇧🇷', '💚']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4354,Bruno_Mars,Já está na hora de voltar @user !!! 🥹🇧🇷🇧🇷🇧🇷,"['🇧🇷', '🥹']",[],es,True,48,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4355,Bruno_Mars,Já pode voltar Bruninhooooooo Márcio 📍🇧🇷💚❤️😍,"['😍', '🇧🇷', '❤️', '💚', '📍']",[],pt,True,44,False,False,False,True,True,False,0.93,Afetivo,0.92,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_4356,Bruno_Mars,Come to Brasil 📍🇧🇷,"['🇧🇷', '📍']",[],pt,True,18,False,False,False,True,False,False,0.93,Afetivo,0.92,Positivo,0.91,rule,come_to_brazil,True,False,,,False
BRUNO_MARS_4357,Bruno_Mars,150mil🔥 falta pouco oooo boraaaaa que os 200M ta chegando 🇧🇷,"['🔥', '🇧🇷']",[],pt,True,60,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4358,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4359,Bruno_Mars,🇧🇷🇧🇷🇧🇷❤️❤️❤️❤️,"['🇧🇷', '❤️']",[],,True,14,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4360,Bruno_Mars,❤️🇧🇷🔥,"['🇧🇷', '❤️', '🔥']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4361,Bruno_Mars,Come tô Brasil 📍🇧🇷❤️,"['🇧🇷', '📍', '❤️']",[],pt,True,20,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_4362,Bruno_Mars,🇧🇷💚🔥,"['🇧🇷', '💚', '🔥']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4363,Bruno_Mars,🇧🇷💚💛😍🔥,"['😍', '🇧🇷', '🔥', '💛', '💚']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4364,Bruno_Mars,📍🇧🇷📍🇧🇷💚💛🔥,"['🇧🇷', '🔥', '💛', '💚', '📍']",[],,True,9,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4365,Bruno_Mars,📍🇧🇷,"['🇧🇷', '📍']",[],,True,3,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4366,Bruno_Mars,"Oh Bruno, já tá bom de voltar pra casa 🇧🇷",['🇧🇷'],[],sk,True,41,True,False,False,True,False,False,0.9,Afetivo,0.95,Positivo,0.95,human,,False,True,0.1666666666666666,0.6153846153846154,True
BRUNO_MARS_4367,Bruno_Mars,💚💚💚💚💛💛💛💛,"['💚', '💛']",[],,True,8,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_4368,Bruno_Mars,💚🇧🇷💃🏻🕺🏻,"['💃🏻', '🇧🇷', '🕺🏻', '💚']",[],,True,7,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4369,Bruno_Mars,Festa no Brasil 🇧🇷,['🇧🇷'],[],pt,True,18,True,False,False,False,True,False,0.92,Afetivo,0.9,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4370,Bruno_Mars,😍💚🇧🇷,"['😍', '💚', '🇧🇷']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4371,Bruno_Mars,💛💚🇧🇷,"['🇧🇷', '💚', '💛']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4372,Bruno_Mars,🇧🇷🔥💚📍,"['🇧🇷', '💚', '📍', '🔥']",[],,True,5,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4373,Bruno_Mars,🔥🔥😍😍😍😍😍😍❤️❤️❤️❤️,"['🔥', '❤️', '😍']",[],,False,16,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4374,Bruno_Mars,"Volta Bruninho, pooooourrrrrrra",[],[],pt,True,31,False,False,False,True,False,False,0.86,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_4375,Bruno_Mars,"브루니뉴 도 브라질, 축하해요! 당신이 하는 모든 일이 어떻게든 특별한 것으로 변하는 게 정말 인상적이에요. 정말 많이 사랑해요! 빨리 우리에게 돌아와 주세요 💙✨","['💙', '✨']",[],ko,False,91,False,False,False,True,False,False,0.85,Afetivo,0.9,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_4376,Bruno_Mars,💚💚💚💚💛💛💛💛💛🇧🇷🇧🇷🇧🇷🇧🇷📍💛💚💛💚💛🔥🔥🔥🔥🔥🔥,"['🇧🇷', '🔥', '💛', '💚', '📍']",[],,True,29,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4377,Bruno_Mars,Tá subindo as curtidas,[],[],pt,True,22,False,False,False,False,True,False,0.72,Cognitivo,0.72,Neutro,0.7,llm_agreed,,True,False,,,False
BRUNO_MARS_4378,Bruno_Mars,🔥🇧🇷🔥,"['🔥', '🇧🇷']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4379,Bruno_Mars,🇧🇷🔥🇧🇷,"['🇧🇷', '🔥']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4380,Bruno_Mars,🔥🇧🇷😂,"['🔥', '😂', '🇧🇷']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4381,Bruno_Mars,🔥🇧🇷📍,"['🔥', '📍', '🇧🇷']",[],,True,4,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4382,Bruno_Mars,🔥🇧🇷💛,"['🔥', '🇧🇷', '💛']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4383,Bruno_Mars,🔥🇧🇷😍,"['🔥', '🇧🇷', '😍']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4384,Bruno_Mars,🔥🇧🇷💚,"['🔥', '💚', '🇧🇷']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4385,Bruno_Mars,🔥🇧🇷❤️,"['🔥', '❤️', '🇧🇷']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4386,Bruno_Mars,"Meu amor, venha fazer sua festa, a nossa festa, aqui no Brasil 🇧🇷 venha brilhar com seu álbum novo, venha Bruninho, Brunão 😍","['🇧🇷', '😍']",[],pt,True,124,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4387,Bruno_Mars,Come to📍🇧🇷,"['🇧🇷', '📍']",[],it,True,10,False,False,False,True,True,False,0.9,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_4388,Bruno_Mars,🇧🇷❤️🇧🇷,"['🇧🇷', '❤️']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4389,Bruno_Mars,❤️🇧🇷❤️,"['🇧🇷', '❤️']",[],,True,6,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4390,Bruno_Mars,❤️🇧🇷😂,"['🇧🇷', '😂', '❤️']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4391,Bruno_Mars,❤️🇧🇷📍,"['🇧🇷', '📍', '❤️']",[],,True,5,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4392,Bruno_Mars,❤️🇧🇷💛,"['🇧🇷', '❤️', '💛']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4393,Bruno_Mars,❤️🇧🇷😍,"['🇧🇷', '❤️', '😍']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4394,Bruno_Mars,❤️🇧🇷💚,"['🇧🇷', '💚', '❤️']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4395,Bruno_Mars,❤️🇧🇷🔥,"['🇧🇷', '❤️', '🔥']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4396,Bruno_Mars,Te amo Bruninho 😍,['😍'],[],pt,True,17,False,False,False,True,False,False,0.96,Afetivo,0.95,Positivo,0.95,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_4397,Bruno_Mars,I love yuo ❤️🇧🇷,"['🇧🇷', '❤️']",[],hr,True,15,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4398,Bruno_Mars,Badass💚🇧🇷💚,"['🇧🇷', '💚']",[],so,True,10,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.9,llm_agreed,,True,False,,,False
BRUNO_MARS_4399,Bruno_Mars,Volta 🇧🇷 🇧🇷,['🇧🇷'],[],hu,True,11,False,False,False,True,True,False,0.88,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,0.5454545454545454,1.0,False
BRUNO_MARS_4400,Bruno_Mars,🇧🇷🇧🇷🇧🇷🔥,"['🇧🇷', '🔥']",[],,True,7,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4401,Bruno_Mars,❤️👌🏼🙌🏼🙏🏼☝🏼😇,"['😇', '👌🏼', '❤️', '🙏🏼', '🙌🏼', '☝🏼']",[],,False,11,False,False,False,True,False,False,0.92,Afetivo,0.95,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4402,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,12,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4403,Bruno_Mars,🇧🇷🔥💚💛📍,"['🇧🇷', '🔥', '💛', '💚', '📍']",[],,True,6,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4404,Bruno_Mars,🚀🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,"['🚀', '🇧🇷']",[],,True,11,False,False,False,False,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4405,Bruno_Mars,🇧🇷🇧🇷🇧🇷💚💚💛💛💛🔥🔥🔥🔥,"['🇧🇷', '🔥', '💚', '💛']",[],,True,15,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4406,Bruno_Mars,🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,6,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4407,Bruno_Mars,Só passando pra te lembrar 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷📍❤️,"['🇧🇷', '📍', '❤️']",[],pt,True,40,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.93,llm_agreed,,True,False,,,False
BRUNO_MARS_4408,Bruno_Mars,🇧🇷💚❤️,"['🇧🇷', '💚', '❤️']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4409,Bruno_Mars,Come Back home ❤️🇧🇷🔥💚😍💛,"['😍', '🇧🇷', '🔥', '💛', '❤️', '💚']",[],en,True,23,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4410,Bruno_Mars,🇧🇷❤️,"['🇧🇷', '❤️']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4411,Bruno_Mars,BORAAAAAAAA,[],[],so,False,11,False,False,False,True,False,False,0.88,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,-0.25,1.0,False
BRUNO_MARS_4412,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4413,Bruno_Mars,💚💚💚💚💚💚💚,['💚'],[],,False,7,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_4414,Bruno_Mars,Voltando aqui pra pedir mais um round COME TO BRASIL BRUNINHOOOOOO TRAZ O HIT,[],[],pt,True,77,False,False,False,True,False,False,0.93,Afetivo,0.92,Positivo,0.91,rule,come_to_brazil,True,False,,,False
BRUNO_MARS_4415,Bruno_Mars,200M 🇧🇷❤️,"['🇧🇷', '❤️']",[],,True,9,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4416,Bruno_Mars,Bora BR,[],[],,False,7,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4417,Bruno_Mars,Eu acredito,[],[],ro,False,11,True,False,False,False,True,False,0.85,Afetivo,0.8,Positivo,0.8,human,,False,True,-0.25,0.0,True
BRUNO_MARS_4418,Bruno_Mars,Vamooooos,[],[],,False,9,False,False,False,True,False,False,0.9,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_4419,Bruno_Mars,Saudades Bruno ❤️,['❤️'],[],es,False,17,False,False,False,True,False,False,0.9,Afetivo,0.9,Positivo,0.9,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_4420,Bruno_Mars,Rumo aos 200M🇧🇷,['🇧🇷'],[],lt,True,15,False,False,False,False,True,False,0.82,Cognitivo,0.74,Positivo,0.78,llm_agreed,,True,False,,,False
BRUNO_MARS_4421,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,8,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4422,Bruno_Mars,Amooooo🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],so,True,13,False,False,False,True,True,False,0.92,Afetivo,0.92,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4423,Bruno_Mars,😍😍📍🇧🇷,"['😍', '📍', '🇧🇷']",[],,True,5,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4424,Bruno_Mars,😍😍😍😍😍,['😍'],[],,False,5,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4425,Bruno_Mars,"Bruninho , venho aqui todos os dias ,só para não perder o hábito Come to Brasil !",[],[],pt,True,81,False,False,False,True,False,False,0.93,Afetivo,0.92,Positivo,0.91,rule,come_to_brazil,True,False,,,False
BRUNO_MARS_4426,Bruno_Mars,💚💛🕺🏻,"['🕺🏻', '💚', '💛']",[],,True,4,False,False,False,True,True,False,0.92,Afetivo,0.94,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4427,Bruno_Mars,Faltam só 135mil galera 🔥boraaaaa 🇧🇷,"['🔥', '🇧🇷']",[],so,True,36,True,False,False,False,True,False,0.9,Afetivo,0.9,Positivo,0.95,human,,False,True,0.6153846153846154,0.5454545454545454,True
BRUNO_MARS_4428,Bruno_Mars,🇧🇷🇧🇷🇧🇷 rumo aos 200m🇧🇷📍💚,"['🇧🇷', '💚', '📍']",[],lt,True,24,False,False,False,True,True,False,0.92,Afetivo,0.95,Positivo,0.95,llm_agreed,,True,False,,,False
BRUNO_MARS_4429,Bruno_Mars,❤️😍🇧🇷,"['😍', '🇧🇷', '❤️']",[],,True,5,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4430,Bruno_Mars,❤️❤️❤️❤️❤️,['❤️'],[],,False,10,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_heart_foreign,True,False,,,False
BRUNO_MARS_4431,Bruno_Mars,Voltaaaaa,[],[],,False,9,False,False,False,True,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_agreed,,True,False,,,False
BRUNO_MARS_4432,Bruno_Mars,Vem pro nordeste😍,['😍'],[],pt,True,17,False,False,False,True,False,False,0.92,Afetivo,0.92,Positivo,0.92,llm_reviewer,,False,True,1.0,0.5454545454545454,False
BRUNO_MARS_4433,Bruno_Mars,😂,['😂'],[],,False,1,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4434,Bruno_Mars,📍,['📍'],[],,False,1,False,False,False,False,True,False,0.9,Cognitivo,0.75,Neutro,0.75,llm_agreed,,True,False,,,False
BRUNO_MARS_4435,Bruno_Mars,💛,['💛'],[],,False,1,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_4436,Bruno_Mars,😍,['😍'],[],,False,1,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4437,Bruno_Mars,💚,['💚'],[],,False,1,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_4438,Bruno_Mars,🔥,['🔥'],[],,False,1,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_fire_foreign,True,False,,,False
BRUNO_MARS_4439,Bruno_Mars,🇧🇷,['🇧🇷'],[],,True,2,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4440,Bruno_Mars,❤️,['❤️'],[],,False,2,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_heart_foreign,True,False,,,False
BRUNO_MARS_4441,Bruno_Mars,🇧🇷😂,"['🇧🇷', '😂']",[],,True,3,False,False,False,False,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4442,Bruno_Mars,🇧🇷📍,"['🇧🇷', '📍']",[],,True,3,False,False,False,False,True,False,0.86,Afetivo,0.88,Positivo,0.86,rule,flag_location,True,False,,,False
BRUNO_MARS_4443,Bruno_Mars,🇧🇷💛,"['🇧🇷', '💛']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4444,Bruno_Mars,🇧🇷😍,"['🇧🇷', '😍']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4445,Bruno_Mars,🇧🇷💚,"['🇧🇷', '💚']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4446,Bruno_Mars,🇧🇷🔥,"['🇧🇷', '🔥']",[],,True,3,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4447,Bruno_Mars,🇧🇷❤️,"['🇧🇷', '❤️']",[],,True,4,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4448,Bruno_Mars,💚💚💚💚,['💚'],[],,False,4,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
BRUNO_MARS_4449,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🔥,"['🇧🇷', '🔥']",[],,True,9,False,False,False,True,True,False,0.84,Afetivo,0.88,Positivo,0.86,rule,flag_mixed_foreign,True,False,,,False
BRUNO_MARS_4450,Bruno_Mars,📍📍,['📍'],[],,False,2,False,False,False,False,True,False,0.92,Cognitivo,0.8,Neutro,0.75,llm_agreed,,True,False,,,False
BRUNO_MARS_4451,Bruno_Mars,📍📍,['📍'],[],,False,2,False,False,False,False,True,False,0.92,Afetivo,0.78,Neutro,0.72,llm_agreed,,True,False,,,False
BRUNO_MARS_4452,Bruno_Mars,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,['🇧🇷'],[],,True,10,False,False,False,False,True,False,0.84,Afetivo,0.86,Positivo,0.84,rule,flag_only_foreign_thread,True,False,,,False
BRUNO_MARS_4453,Bruno_Mars,😍😍😍😍😍,['😍'],[],,False,5,False,False,False,True,False,False,0.84,Afetivo,0.88,Positivo,0.86,rule,affect_combo_foreign,True,False,,,False
BRUNO_MARS_4454,Bruno_Mars,💚💛💚💛💚💛💚💛,"['💚', '💛']",[],,True,8,False,False,False,True,False,False,0.83,Afetivo,0.86,Positivo,0.84,rule,national_colors_foreign,True,False,,,False
